Identificação do post,Identificação da conta,Nome de usuário da conta,Nome da conta,Descrição,Duração (s),Horário de publicação,Link permanente,Tipo de post,Comentário de dados,Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos,Transcrição,descricao_visual,taxa_engajamento,viral
17916038808177889,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"O infarto do miocárdio acontece quando o sangue não chega a uma área do coração, geralmente por obstrução de uma artéria coronária. Sem oxigênio, o músculo sofre danos em minutos. Dor no peito que irradia, falta de ar, suor frio e náuseas são sinais de alerta — mas há casos silenciosos, especialmente em diabéticos e idosos.
Velocidade salva músculo: trombólise, angioplastia e stent reduzem sequelas. Melhor ainda é prevenir com hábitos saudáveis, controle de colesterol e pressão, atividade física e nada de cigarro. Salve para consultar quando precisar e siga para mais conteúdos de saúde explicados sem drama.

#saude #cardiologia #infarto #prevencao #bemestar #medicina #educacao",17,09/14/2025 20:24,https://www.instagram.com/reel/DOm5IcxD7xn/,Reel do Instagram,,Total,6841,4315,130,1,4,0,3,"I am something, I only wanted to be whole. Then you got me open, just to watch me bleed. Gave up who I am for who you wanted me to be.","1. O tema principal é a explicação sobre como ocorre um infarto.
2. Visualmente, o vídeo mostra uma animação de um fluxo sanguíneo dentro de uma artéria e a formação de uma obstrução.
3. A mensagem transmite um alerta educativo sobre os riscos e o mecanismo de um infarto.
4. Este é um conteúdo educacional.",0.030359212050984935,0
17998834607714842,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"O famoso escalador Alex Honnold surpreendeu seus seguidores ao escalar um arranha-céu, demonstrando mais uma vez suas habilidades impressionantes. O feito ocorreu hoje, em local não divulgado, mas registrado nas redes sociais com o título ""89th floor vibes"". A escalada foi documentada por um colega, reforçando a reputação de Honnold como uma lenda no mundo do alpinismo.

Conhecido por suas conquistas sem cordas, Honnold continua a desafiar os limites da escalada urbana, atraindo a atenção global. As imagens já acumulam milhares de visualizações, destacando o fascínio pelas aventuras do escalador. Nós informamos que a façanha foi realizada com sucesso e sem incidentes.

Acompanhe nossa cobertura para mais detalhes sobre essa e outras aventuras radicais de Alex Honnold.

Para mais notícias ➡️ @centraldosfatos

#noticia #mundo #informacao #atualidade #hoje #AlexHonnold #escalada",72,01/25/2026 20:24,https://www.instagram.com/reel/DT9dnE7jFs7/,Reel do Instagram,,Total,2875,2406,54,13,4,6,2,"He's right here in the corner. That is crazy. Oh my God. That is insane. Oh my God. Holy crap. Oh my God. Oh my God. That is insane. Oh my God. That is insane. Jesus. Jeepers is right, bro. That is insane. Why did I just win? Yeah, it is!","1. O tema principal é uma escalada sem equipamentos em um arranha-céu.
2. A imagem mostra uma pessoa do lado de fora de um prédio, aparentemente em grande altitude, com uma vista panorâmica da cidade e montanhas ao fundo.
3. A emoção transmitida é de adrenalina e admiração, destacando coragem e habilidades extremas. 
4. Este é um conteúdo de entretenimento e aventura.",0.030340814630091438,0
17908319733243390,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"O que torna um iPhone ou MacBook seguro vai além do hardware. 🔒 A Apple construiu um ecossistema em que recursos como Activation Lock, Find My e a criptografia do Secure Enclave transformam cada dispositivo em uma fortaleza digital. Mesmo em mãos erradas, é praticamente impossível redefinir, revender ou acessar sem as credenciais do dono.

Esse é talvez o maior diferencial da marca: vender não apenas aparelhos, mas também confiança. A paz de espírito de saber que seus dados estão protegidos por múltiplas camadas de segurança é parte essencial da experiência Apple.

Gostou? Siga e salve para mais conteúdos sobre tecnologia. 🌟

#tecnologia #apple #inovacao #seguranca #futuro #confianca #dados",69,09/19/2025 20:38,https://www.instagram.com/reel/DOzyqXxDnNt/,Reel do Instagram,,Total,3559,2780,84,0,1,0,2,"Check this out, so don't be late. I'm changing. Guys, I gotta go. My map. I'd like to sell this. I'm not sure I'd like to buy it. We, um, forgot the password. I'm afraid no password, no burrito, boys. This thing's got more security than Area 51. Not to mention the tracking. So, I kind of need you to lock my map. I can lock it, or you can do it. Hold on! That was red! I'm pretty sure it was orange. Man, my mom's gonna kill me! Can you just lock it? It's done. Eight, seven, six, five, four, three, two, one.","1. O tema principal é a falta de valor de dispositivos Apple roubados.
2. Visualmente, pessoas estão se movendo rapidamente em frente a um prédio moderno, sugerindo atividade urbana.
3. A mensagem transmitida é de alerta sobre a inutilidade de roubar dispositivos Apple. 
4. Este conteúdo parece ser de um tipo informativo/tecnológico.",0.030215827338129497,0
18065837396263733,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"ASSIM FICA MUITO MAIS FÁCIL REBOCAR PAREDE, JÁ VIU UMA MÁQUINA DESSA NO BRASIL? 

DEIXE NOS COMENTÁRIOS.

#tecnologia #inovacao #futuro #inteligenciaartificial #ciencia #curiosidades #tecnologiadiaadia #construcao #obra #pedreiro #engenharia #engenhariacivil",15,08/31/2025 19:20,https://www.instagram.com/reel/DOCuo0cjtXC/,Reel do Instagram,,Total,265,166,3,0,0,2,0,,"1. O tema principal é a aplicação de uma tecnologia inovadora na construção civil.
2. Visualmente, há trabalhadores utilizando uma máquina vertical para aplicar reboco em uma parede de tijolos.
3. O vídeo transmite curiosidade e eficiência, destacando tecnologia no setor de construção.
4. O conteúdo é de tecnologia aplicada à construção civil.",0.030120481927710843,0
18069541226164736,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"A tripulação da missão Artemis II participa de um treinamento crucial no Centro Espacial Johnson, onde os avisos de ascensão do foguete SLS (Space Launch System) foram simulados. Este exercício marca um passo importante na preparação para a missão tripulada à Lua, prevista para o próximo ano.

Nós informamos que a Artemis II será a primeira missão tripulada do programa Artemis, com o objetivo de estabelecer uma presença humana sustentável na Lua até o final da década. A simulação de hoje é fundamental para garantir a segurança e eficácia do lançamento real.

Acompanhe nossa cobertura para mais detalhes sobre os preparativos e avanços dessa missão histórica.

Para mais notícias ➡️ @centraldosfatos
#noticia #mundo #informacao #atualidade #hoje #ArtemisII #NASA #espaco",30,01/29/2026 06:32,https://www.instagram.com/reel/DUGRpbkjDG9/,Reel do Instagram,,Total,1772,1535,46,0,2,0,0,,,0.02996742671009772,0
17889901473423044,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"Samsung inova ao introduzir um sistema de desbloqueio que utiliza padrões de escrita manual, oferecendo uma camada adicional de segurança. Com o uso da S Pen, usuários podem criar sequências personalizadas que combinam memória muscular e precisão, tornando cada desbloqueio único e difícil de ser replicado.

A tecnologia redefine a segurança digital ao permitir que dispositivos reconheçam traços, ângulos e movimentos específicos. Esta inovação surge em um momento em que a proteção de dados é crucial, destacando-se como uma evolução significativa no campo da cibersegurança.

Nós informamos que essa novidade reforça o compromisso da Samsung com a inovação e a segurança dos usuários. Acompanhe nossa cobertura para mais detalhes sobre essa tecnologia revolucionária.

Para mais notícias ➡️ @centraldosfatos
#noticia #mundo #informacao #atualidade #hoje",10,02/01/2026 14:35,https://www.instagram.com/reel/DUO3Ve7jEH0/,Reel do Instagram,,Total,20398,12879,364,20,3,1,8,,"1. O tema principal é a inovação tecnológica da Samsung com um novo método de desbloqueio.
2. Visualmente, uma mão está desenhando uma assinatura em um dispositivo para desbloqueá-lo.
3. A emoção transmitida é de modernidade e personalização, destacando avanços em segurança de dispositivos móveis.
4. O conteúdo é de tecnologia.",0.02989362528146595,0
18162960256409593,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"A Estação Espacial Internacional (ISS) registrou um deslumbrante vídeo em timelapse da Aurora Boreal, enquanto orbitava o norte dos EUA e Canadá. As imagens capturadas pela câmera Nikon Z9 mostram a Lua se pondo atrás dos painéis solares da estação e uma estrela cadente, oferecendo uma visão rara do fenômeno natural. As faixas brilhantes de luz verde e vermelha são causadas pelo oxigênio ionizado pela atividade solar na alta atmosfera.

Essas observações são cruciais para compreender os efeitos da atividade solar na Terra e no espaço. Nós informamos que a capacidade de capturar tais fenômenos ajuda a aprimorar o estudo dos processos atmosféricos e suas implicações tecnológicas e climáticas. Acompanhe nossa cobertura para mais detalhes sobre este fascinante evento.

Para mais notícias ➡️ @centraldosfatos
#noticia #mundo #informacao #atualidade #hoje #espaco #ciencia",50,01/28/2026 16:32,https://www.instagram.com/reel/DUExjy6EjO6/,Reel do Instagram,,Total,1417,1276,36,1,0,1,0,,"1. O tema principal é a captura de um timelapse da aurora boreal e uma estrela cadente pela Estação Espacial Internacional (ISS).
2. Visualmente, a imagem mostra a Terra vista do espaço com a aurora ao fundo, criando um efeito deslumbrante.
3. Transmite uma emoção de maravilha e fascínio pela beleza natural e tecnológica; é um conteúdo de entretenimento com toque educacional sobre fenômenos espaciais.",0.029780564263322883,0
17880691320262402,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"Os faróis Matrix LED da Audi finalmente chegam aos EUA após anos de restrições. Diferente do farol comum, eles leem a estrada em tempo real e ajustam a luz para oferecer máxima visibilidade sem atrapalhar outros motoristas. Essa tecnologia já é usada na Europa há anos e agora começa a iluminar também as estradas americanas. Curte inovação? Siga e salve para não perder novidades.

#audi #carros #tecnologia #inovacao #led #futuro #automotivo #luxo",35,08/29/2025 14:51,https://www.instagram.com/reel/DN9GSDQEa9M/,Reel do Instagram,,Total,1816,1478,44,0,0,0,1,,"1. O tema principal é a tecnologia avançada de faróis automotivos da Audi.
2. Visualmente, é mostrado um carro em uma estrada, com os faróis ajustando-se automaticamente ao ambiente.
3. A mensagem transmitida é de inovação e segurança na direção noturna.
4. O conteúdo é do tipo tecnológico.",0.029769959404600813,0
18106505278571036,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"Em um jogo sub-17 entre Indonésia e Tajiquistão, o atacante Mierza Firjatullah viveu um susto que viralizou. Após marcar um gol, correu para a torcida e pulou as placas de publicidade, mas não percebeu o fosso entre o campo e a arquibancada. 

A queda de três metros assustou jogadores e torcedores, mas felizmente ele voltou ao jogo sem lesões graves. O episódio virou alerta sobre a segurança em estádios e lembrança de como até a comemoração pode trazer riscos. Gostou dessa curiosidade? Salve e siga para mais histórias do futebol!

#futebol #indonesia #curiosidades #historia #esporte #reelsbrasil",14,09/14/2025 19:33,https://www.instagram.com/reel/DOmzPHnjES5/,Reel do Instagram,,Total,4608,3072,83,8,2,0,0,GOOOOOL!,"1. O tema principal é uma partida de futebol.
2. Visualmente, jogadores estão em campo, com um goleiro prestes a se envolver em uma colisão durante uma jogada.
3. A cena transmite tensão e alívio, destacando um momento de quase tragédia evitada.
4. O conteúdo é voltado para entretenimento esportivo.",0.029622395833333332,0
18073931747379419,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"Nós informamos que a verdadeira ameaça por trás das falhas em muros de contenção é a pressão hidrostática. Quando a água da chuva se acumula sem ter por onde escoar, a pressão aumenta exponencialmente, resultando em rachaduras ou até mesmo no colapso total das estruturas.

Muros modernos sobrevivem a essas condições extremas ao incorporar sistemas de drenagem eficazes, como preenchimento de cascalho e tubos de drenagem perfurados, que aliviam a pressão antes que ela cause danos estruturais. Desta forma, os muros não apenas suportam peso, mas gerenciam a pressão, garantindo sua durabilidade por décadas.

Para mais notícias ➡️ @centraldosfatos
#noticia #mundo #informacao #atualidade #hoje",23,02/02/2026 14:06,https://www.instagram.com/reel/DURYxepFJiW/,Reel do Instagram,,Total,5917,4227,122,3,0,0,4,,"1. O tema principal é a hidrostática e seu impacto em muros de contenção.
2. Visualmente, o frame mostra uma ilustração de um muro de contenção com pressão de água causando fissuras.
3. Transmite uma mensagem de alerta sobre possíveis falhas estruturais devido à pressão da água, sendo um conteúdo educacional.",0.029571800331204164,0
18043131575682568,17841477084281345,centraldosfatos,CENTRAL DOS FATOS - Curiosidades e Fatos,"Elon Musk construiu o único sistema na história capaz de pousar 200 toneladas de metal em queda livre com tamanha precisão. Este é o propulsor Super Heavy da SpaceX, o maior estágio de foguete já criado. Em vez de ser descartado no oceano, Musk projetou a torre “Mechazilla”, equipada com braços gigantes que prendem o propulsor no meio da descida.

Não é sorte, é engenharia. Ninguém nunca conseguiu atingir esse nível de recuperação controlada, e essa é a grande inovação que torna os foguetes totalmente reutilizáveis, reduzindo os custos de lançamento em mais de 90% e abrindo o caminho para viagens interplanetárias.

Quer saber mais sobre o futuro da exploração espacial? Siga para mais conteúdos sobre tecnologia e inovação! 

#spacex #elonmusk #inovacao #futuro #tecnologia #engenharia #espaco",17,09/28/2025 19:04,https://www.instagram.com/reel/DPKzEsggGrw/,Reel do Instagram,,Total,10861,7465,215,4,3,1,4,,"1. O tema principal é o pouso de um foguete.
2. Visualmente, mostra um foguete descendo lentamente em direção a uma plataforma de pouso.
3. A mensagem transmite uma sensação de admiração e realização tecnológica.
4. Este é um conteúdo de tecnologia.",0.029470864032150032,0
